route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var14uniquevalue,17736,17.736,2967,0.8241666666666667,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var15uniquevalue,16212,16.212,2614,0.7261111111111112,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var16uniquevalue,15562,15.562,3416,0.9488888888888889,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,15749,15.749,2590,0.7194444444444444,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,22968,22.968,11974,3.326111111111111,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,16175,16.175,2480,0.6888888888888889,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,15481,15.481,2822,0.7838888888888889,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,9957,9.957,2007,0.5575,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,8192,8.192,1923,0.5341666666666667,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,8044,8.044,2361,0.6558333333333334,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,15493,15.493,2833,0.7869444444444444,transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var1uniquevalue,14764,14.764,1545,0.42916666666666664,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var2uniquevalue,13966,13.966,1493,0.4147222222222222,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var3uniquevalue,14631,14.631,1791,0.4975,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var4uniquevalue,10872,10.872,1580,0.4388888888888889,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var5uniquevalue,15056,15.056,1659,0.4608333333333333,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var6uniquevalue,10137,10.137,1533,0.42583333333333334,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var7uniquevalue,6313,6.313,857,0.23805555555555555,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var8uniquevalue,14151,14.151,1558,0.43277777777777776,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var9uniquevalue,13722,13.722,1502,0.4172222222222222,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var10uniquevalue,5688,5.688,902,0.25055555555555553,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var11uniquevalue,12083,12.083,1405,0.3902777777777778,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var12uniquevalue,8477,8.477,1096,0.30444444444444446,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var13uniquevalue,15937,15.937,1807,0.5019444444444444,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var14uniquevalue,14446,14.446,1589,0.4413888888888889,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var15uniquevalue,16120,16.12,1840,0.5111111111111111,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var16uniquevalue,13337,13.337,1547,0.42972222222222223,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,16502,16.502,1828,0.5077777777777778,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,11372,11.372,1477,0.4102777777777778,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,12785,12.785,1639,0.4552777777777778,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,16481,16.481,1887,0.5241666666666667,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,7873,7.873,1023,0.2841666666666667,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,7809,7.809,1170,0.325,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,8664,8.664,1107,0.3075,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,16159,16.159,1709,0.4747222222222222,car,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var1uniquevalue,14204,14.204,1708,0.47444444444444445,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var2uniquevalue,14118,14.118,1578,0.43833333333333335,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var3uniquevalue,18175,18.175,2796,0.7766666666666666,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var4uniquevalue,17027,17.027,2142,0.595,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var5uniquevalue,16281,16.281,2050,0.5694444444444444,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var6uniquevalue,15268,15.268,1552,0.4311111111111111,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var7uniquevalue,17556,17.556,2522,0.7005555555555556,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var8uniquevalue,14167,14.167,1410,0.39166666666666666,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var9uniquevalue,15124,15.123999999999999,1590,0.44166666666666665,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var10uniquevalue,17003,17.003,2258,0.6272222222222222,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var11uniquevalue,11801,11.801,666,0.185,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var12uniquevalue,16193,16.192999999999998,2098,0.5827777777777777,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var13uniquevalue,17958,17.958,3254,0.9038888888888889,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var14uniquevalue,15797,15.797,1838,0.5105555555555555,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var15uniquevalue,16362,16.362000000000002,2398,0.6661111111111111,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var16uniquevalue,15152,15.152000000000001,1932,0.5366666666666666,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,15904,15.904,2196,0.61,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,16559,16.559,2294,0.6372222222222222,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,16087,16.087,2028,0.5633333333333334,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,15416,15.416,2204,0.6122222222222222,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,17416,17.416,2490,0.6916666666666667,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,15871,15.870999999999999,1822,0.5061111111111111,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,18297,18.297,2966,0.8238888888888889,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,14414,14.414,1726,0.47944444444444445,bike_transit,"Bridgeport Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
