route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var16uniquevalue,3001,3.001,1036,0.2877777777777778,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,5327,5.327,1568,0.43555555555555553,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,1955,1.955,1130,0.3138888888888889,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,6407,6.407,1574,0.43722222222222223,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,5551,5.551,1758,0.48833333333333334,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,5670,5.67,1620,0.45,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,4421,4.421,1696,0.4711111111111111,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,5785,5.785,1592,0.44222222222222224,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,780,0.78,479,0.13305555555555557,transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var1uniquevalue,2699,2.699,469,0.13027777777777777,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var2uniquevalue,5136,5.136,775,0.2152777777777778,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var3uniquevalue,4589,4.589,708,0.19666666666666666,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var4uniquevalue,5521,5.521,862,0.23944444444444443,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var5uniquevalue,4462,4.462,666,0.185,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var6uniquevalue,2093,2.093,362,0.10055555555555555,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var7uniquevalue,8494,8.494,1054,0.2927777777777778,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var8uniquevalue,10254,10.254,1347,0.37416666666666665,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var9uniquevalue,2743,2.743,555,0.15416666666666667,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var10uniquevalue,1347,1.347,397,0.11027777777777778,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var11uniquevalue,10510,10.51,1321,0.36694444444444446,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var12uniquevalue,9332,9.332,1083,0.30083333333333334,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var13uniquevalue,5188,5.188,835,0.23194444444444445,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var14uniquevalue,2838,2.838,477,0.1325,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var15uniquevalue,3436,3.436,532,0.14777777777777779,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var16uniquevalue,4876,4.876,810,0.225,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,3009,3.009,558,0.155,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,4229,4.229,741,0.20583333333333334,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,1065,1.065,323,0.08972222222222222,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,5023,5.023,817,0.22694444444444445,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,5036,5.036,736,0.20444444444444446,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,5433,5.433,885,0.24583333333333332,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,4142,4.142,728,0.20222222222222222,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,6790,6.79,1054,0.2927777777777778,car,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var1uniquevalue,2848,2.848,1470,0.4083333333333333,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var2uniquevalue,4626,4.6259999999999994,2448,0.68,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var3uniquevalue,4376,4.3759999999999994,2132,0.5922222222222222,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var4uniquevalue,4945,4.944999999999999,2094,0.5816666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var5uniquevalue,6183,6.183,2876,0.7988888888888889,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var6uniquevalue,2329,2.3289999999999997,1402,0.3894444444444444,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var7uniquevalue,5456,5.4559999999999995,2110,0.5861111111111111,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var8uniquevalue,9988,9.988,3856,1.0711111111111111,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var9uniquevalue,3494,3.4939999999999998,1734,0.4816666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var10uniquevalue,1819,1.819,748,0.20777777777777778,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var11uniquevalue,11482,11.482,4492,1.2477777777777779,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var12uniquevalue,9155,9.155,3654,1.015,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var13uniquevalue,5262,5.262,2772,0.77,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
