route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var25uniquevalue,23226,23.226,3579,0.9941666666666666,transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var1uniquevalue,40951,40.951,2409,0.6691666666666667,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var2uniquevalue,43826,43.826,2699,0.7497222222222222,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var3uniquevalue,23635,23.635,2379,0.6608333333333334,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var4uniquevalue,28508,28.508,2639,0.7330555555555556,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var5uniquevalue,23103,23.103,2439,0.6775,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var6uniquevalue,25959,25.959,2460,0.6833333333333333,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var7uniquevalue,31275,31.275,2991,0.8308333333333333,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var8uniquevalue,41506,41.506,2706,0.7516666666666667,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var9uniquevalue,27869,27.869,2634,0.7316666666666667,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var10uniquevalue,25679,25.679,2275,0.6319444444444444,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var11uniquevalue,38408,38.408,2446,0.6794444444444444,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var12uniquevalue,40275,40.275,2516,0.6988888888888889,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
