route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var18uniquevalue,38512,38.512,5555,1.5430555555555556,transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var19uniquevalue,31684,31.684,5791,1.6086111111111112,transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var20uniquevalue,26705,26.705,3907,1.0852777777777778,transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var21uniquevalue,32681,32.681,4367,1.2130555555555556,transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var22uniquevalue,25094,25.094,3595,0.9986111111111111,transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var1uniquevalue,26784,26.784,1365,0.37916666666666665,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var2uniquevalue,19630,19.63,1482,0.4116666666666667,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var3uniquevalue,29706,29.706,1571,0.4363888888888889,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var4uniquevalue,21706,21.706,1515,0.42083333333333334,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var5uniquevalue,30530,30.53,1520,0.4222222222222222,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var6uniquevalue,30156,30.156,1676,0.46555555555555556,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var7uniquevalue,20606,20.606,1183,0.32861111111111113,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var8uniquevalue,18539,18.539,1348,0.37444444444444447,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var9uniquevalue,26278,26.278,1369,0.38027777777777777,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var10uniquevalue,27535,27.535,1450,0.4027777777777778,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var11uniquevalue,20335,20.335,1493,0.4147222222222222,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var12uniquevalue,18476,18.476,1323,0.3675,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var13uniquevalue,28100,28.1,1353,0.37583333333333335,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var14uniquevalue,27889,27.889,1461,0.4058333333333333,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var15uniquevalue,28259,28.259,1552,0.4311111111111111,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var16uniquevalue,36577,36.577,1592,0.44222222222222224,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var17uniquevalue,30341,30.341,1658,0.46055555555555555,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var18uniquevalue,37850,37.85,1769,0.4913888888888889,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var19uniquevalue,22412,22.412,1649,0.45805555555555555,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var20uniquevalue,37095,37.095,1632,0.4533333333333333,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var21uniquevalue,29346,29.346,1501,0.41694444444444445,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var22uniquevalue,27718,27.718,1337,0.3713888888888889,car,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var1uniquevalue,25576,25.576,1440,0.4,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var2uniquevalue,24612,24.612,1120,0.3111111111111111,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var3uniquevalue,26270,26.27,1738,0.48277777777777775,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var4uniquevalue,23651,23.651,760,0.2111111111111111,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var5uniquevalue,29441,29.441,2836,0.7877777777777778,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var6uniquevalue,24019,24.019,958,0.26611111111111113,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var7uniquevalue,28596,28.596,2674,0.7427777777777778,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var8uniquevalue,26001,26.000999999999998,1704,0.47333333333333333,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var9uniquevalue,25311,25.311,1402,0.3894444444444444,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var10uniquevalue,23854,23.854,854,0.23722222222222222,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var11uniquevalue,27252,27.252,2182,0.6061111111111112,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var12uniquevalue,27679,27.679,2280,0.6333333333333333,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var13uniquevalue,28989,28.989,2724,0.7566666666666667,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var14uniquevalue,25457,25.457,1462,0.4061111111111111,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var15uniquevalue,25292,25.292,1406,0.39055555555555554,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var16uniquevalue,26740,26.74,1838,0.5105555555555555,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var17uniquevalue,25299,25.299,1448,0.4022222222222222,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var18uniquevalue,25346,25.346,1478,0.41055555555555556,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var19uniquevalue,23258,23.258,630,0.175,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var20uniquevalue,25783,25.783,1656,0.46,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var21uniquevalue,27200,27.2,2048,0.5688888888888889,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
var22uniquevalue,28607,28.607,2580,0.7166666666666667,bike_transit,"Barrhaven Center Station, Ottawa, Canada","Wellington Building, Ottawa, Canada"
