route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var18uniquevalue,21458,21.458,3917,1.0880555555555556,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var19uniquevalue,24873,24.873,4092,1.1366666666666667,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var20uniquevalue,25014,25.014,4085,1.1347222222222222,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var21uniquevalue,27474,27.474,4193,1.1647222222222222,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var22uniquevalue,16646,16.646,3873,1.0758333333333334,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var23uniquevalue,28199,28.199,3845,1.0680555555555555,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var24uniquevalue,20937,20.937,3145,0.8736111111111111,transit,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var1uniquevalue,26487,26.487,1324,0.36777777777777776,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var2uniquevalue,17113,17.113,1295,0.3597222222222222,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var3uniquevalue,21934,21.934,1647,0.4575,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var4uniquevalue,15945,15.945,1166,0.3238888888888889,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var5uniquevalue,27345,27.345,1422,0.395,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var6uniquevalue,19484,19.484,1499,0.41638888888888886,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var7uniquevalue,14390,14.39,1026,0.285,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
