route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var8uniquevalue,19753,19.753,1450,0.4027777777777778,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var9uniquevalue,20698,20.698,1612,0.4477777777777778,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var10uniquevalue,23018,23.018,1766,0.4905555555555556,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var11uniquevalue,22532,22.532,1663,0.46194444444444444,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var12uniquevalue,20475,20.475,1475,0.4097222222222222,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var13uniquevalue,20157,20.157,1549,0.43027777777777776,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var14uniquevalue,22152,22.152,1656,0.46,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var15uniquevalue,17129,17.129,1401,0.38916666666666666,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var16uniquevalue,17569,17.569,1542,0.42833333333333334,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var17uniquevalue,16186,16.186,1380,0.38333333333333336,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var18uniquevalue,22532,22.532,1663,0.46194444444444444,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var19uniquevalue,21193,21.193,1667,0.46305555555555555,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var20uniquevalue,21400,21.4,1675,0.4652777777777778,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var21uniquevalue,22093,22.093,1501,0.41694444444444445,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var22uniquevalue,23545,23.545,1742,0.48388888888888887,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var23uniquevalue,17824,17.824,1577,0.43805555555555553,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var24uniquevalue,18097,18.097,1580,0.4388888888888889,car,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var1uniquevalue,26295,26.295,5384,1.4955555555555555,bike_transit,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var2uniquevalue,26459,26.459,5601,1.5558333333333332,bike_transit,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var3uniquevalue,23090,23.09,4836,1.3433333333333333,bike_transit,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var4uniquevalue,26622,26.622,5622,1.5616666666666665,bike_transit,"Heritage Valley Station, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
