route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var12uniquevalue,17643,17.643,3105,0.8625,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var13uniquevalue,17604,17.604,3074,0.8538888888888889,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var14uniquevalue,26266,26.266,6427,1.7852777777777777,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var15uniquevalue,10514,10.514,4628,1.2855555555555556,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var16uniquevalue,20139,20.139,4367,1.2130555555555556,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var17uniquevalue,14537,14.537,4084,1.1344444444444444,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var18uniquevalue,19005,19.005,3400,0.9444444444444444,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var19uniquevalue,15744,15.744,3570,0.9916666666666667,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var20uniquevalue,10536,10.536,2900,0.8055555555555556,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var21uniquevalue,22811,22.811,4702,1.306111111111111,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var22uniquevalue,15583,15.583,3580,0.9944444444444445,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var23uniquevalue,17841,17.841,3453,0.9591666666666666,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var24uniquevalue,16579,16.579,3910,1.086111111111111,transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var1uniquevalue,16257,16.257,1737,0.4825,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var2uniquevalue,12071,12.071,1289,0.35805555555555557,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var3uniquevalue,17596,17.596,1692,0.47,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var4uniquevalue,17874,17.874,1514,0.42055555555555557,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var5uniquevalue,16120,16.12,1577,0.43805555555555553,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var6uniquevalue,14001,14.001,1477,0.4102777777777778,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var7uniquevalue,13799,13.799,1540,0.42777777777777776,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var8uniquevalue,9442,9.442,1202,0.3338888888888889,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
